count 1521
13595 normal 0.0000020241
13599 normal 0.0000242892
136 normal 0.0001437108
1360 normal 0.0000283373
13603 normal 0.0000161928
1361 normal 0.0000303614
13612 normal 0.0000020241
13614 normal 0.0000080964
136161 normal 0.0000020241
1362 normal 0.0000303614
13624 normal 0.0000020241
13627 normal 0.0000060723
13628 normal 0.0000060723
1363 normal 0.0000080964
13632 normal 0.0000020241
13634 normal 0.0000020241
13635 normal 0.0000060723
13636 normal 0.0000040482
13638 normal 0.0000020241
13639 normal 0.0000040482
1364 normal 0.0000445301
13647 normal 0.0000040482
13649 normal 0.0000020241
1365 normal 0.0000060723
13655 normal 0.0000020241
1366 normal 0.0000364337
13662 normal 0.0000020241
13663 normal 0.0000020241
13664 normal 0.0000020241
13667 normal 0.0000020241
13668 normal 0.0000020241
1367 normal 0.0000202410
13670 normal 0.0000060723
13671 normal 0.0000020241
1368 normal 0.0000080964
13680 normal 0.0000020241
1369 normal 0.0000121446
13692 normal 0.0000040482
13694 normal 0.0000020241
137 normal 0.0001376385
1370 normal 0.0000283373
13700 normal 0.0000060723
13702 normal 0.0000040482
1371 normal 0.0000141687
13713 normal 0.0000101205
13716 normal 0.0000020241
1372 normal 0.0000303614
13723 normal 0.0000020241
1373 normal 0.0000060723
13733 normal 0.0000020241
13734 normal 0.0000040482
1374 normal 0.0000971566
1375 normal 0.0000161928
13750 normal 0.0000020241
13752 normal 0.0000040482
13755 normal 0.0000060723
13759 normal 0.0000040482
1376 normal 0.0000485783
13762 normal 0.0000040482
13763 normal 0.0000020241
1377 normal 0.0000222651
13770 normal 0.0000040482
13776 normal 0.0000020241
1378 normal 0.0000303614
13780 normal 0.0000040482
13784 normal 0.0000040482
1379 normal 0.0000182169
13793 normal 0.0000040482
13798 normal 0.0000040482
138 normal 0.0001639518
1380 normal 0.0005343613
13802 normal 0.0000020241
13804 normal 0.0000020241
13807 normal 0.0000020241
1381 normal 0.0000263132
13814 normal 0.0000020241
1382 normal 0.0000303614
13821 normal 0.0000020241
13828 normal 0.0000020241
1383 normal 0.0000141687
13832 normal 0.0000020241
13838 normal 0.0000020241
1384 normal 0.0000303614
13841 normal 0.0000040482
13849 normal 0.0000020241
1385 normal 0.0000323855
13859 normal 0.0000040482
1386 normal 0.0000161928
13862 normal 0.0000020241
1387 normal 0.0000121446
13872 normal 0.0000060723
13877 normal 0.0000020241
1388 normal 0.0000080964
13886 normal 0.0000060723
13887 normal 0.0000121446
13888 normal 0.0000020241
1389 normal 0.0000202410
13892 normal 0.0000060723
13893 normal 0.0000020241
13899 normal 0.0000020241
139 normal 0.0000991807
1390 normal 0.0000384578
13902 normal 0.0000020241
13903 normal 0.0000040482
1391 normal 0.0000141687
13911 normal 0.0000020241
13918 normal 0.0000080964
1392 normal 0.0000202410
13920 normal 0.0000040482
13922 normal 0.0000020241
1393 normal 0.0000101205
13932 normal 0.0000020241
13935 normal 0.0000020241
13936 normal 0.0000020241
1394 normal 0.0000222651
1395 normal 0.0000789397
13954 normal 0.0000060723
13956 normal 0.0000020241
13958 normal 0.0000060723
1396 normal 0.0000141687
13965 normal 0.0000060723
13967 normal 0.0000020241
13968 normal 0.0000040482
1397 normal 0.0000222651
13974 normal 0.0000020241
1398 normal 0.0000344096
13985 normal 0.0000101205
1399 normal 0.0000303614
13994 normal 0.0000020241
14 normal 0.0000020241
140 normal 0.0000931084
1400 normal 0.0000323855
14005 normal 0.0000060723
14006 normal 0.0000020241
14007 normal 0.0000020241
14008 normal 0.0000020241
1401 normal 0.0000202410
14015 normal 0.0000020241
14017 normal 0.0000040482
1402 normal 0.0000344096
140204 normal 0.0000020241
1403 normal 0.0000060723
1404 normal 0.0001275180
1404198 normal 0.0000020241
14042 normal 0.0000020241
1405 normal 0.0000222651
14050 normal 0.0000202410
1406 normal 0.0000161928
14060 normal 0.0000040482
14062 normal 0.0000040482
14064 normal 0.0000040482
14069 normal 0.0000020241
1407 normal 0.0000080964
14074 normal 0.0000020241
14078 normal 0.0000020241
1408 normal 0.0001659759
14081 normal 0.0000020241
14087 normal 0.0000121446
1409 normal 0.0000222651
14090 normal 0.0000020241
14096 normal 0.0000020241
141 normal 0.0000546506
1410 normal 0.0000647711
14102 normal 0.0000060723
14104 normal 0.0000040482
1411 normal 0.0000344096
14113 normal 0.0000040482
14116 normal 0.0000040482
14118 normal 0.0000020241
1412 normal 0.0000242892
14120 normal 0.0000020241
14122 normal 0.0000040482
14124 normal 0.0000020241
14129 normal 0.0000020241
1413 normal 0.0000242892
14132 normal 0.0000020241
14135 normal 0.0000040482
1414 normal 0.0000263132
14141 normal 0.0000020241
14143 normal 0.0000020241
14144 normal 0.0000020241
14146 normal 0.0000020241
1415 normal 0.0001740722
14150 normal 0.0000202410
14156 normal 0.0000020241
14157 normal 0.0000020241
1416 normal 0.0000384578
14160 normal 0.0000020241
14161 normal 0.0000020241
14167 normal 0.0000040482
1417 normal 0.0000263132
1418 normal 0.0000040482
14183 normal 0.0000060723
14185 normal 0.0000161928
14186 normal 0.0000020241
1419 normal 0.0000323855
14190 normal 0.0000020241
142 normal 0.0000526265
1420 normal 0.0000141687
14206 normal 0.0000080964
1421 normal 0.0000121446
14210 normal 0.0000020241
1421071 normal 0.0000020241
14211 normal 0.0000020241
14218 normal 0.0000020241
1422 normal 0.0000283373
14221 normal 0.0000020241
14222 normal 0.0000040482
1423 normal 0.0001416867
14235 normal 0.0000020241
14238 normal 0.0000020241
1424 normal 0.0000060723
14241 normal 0.0000020241
14248 normal 0.0000020241
14249 normal 0.0000161928
1425 normal 0.0001882409
14251 normal 0.0000040482
14256 normal 0.0000020241
1426 normal 0.0000202410
14265 normal 0.0000020241
14268 normal 0.0000040482
1427 normal 0.0000161928
14270 normal 0.0000060723
142716 normal 0.0000040482
14276 normal 0.0000040482
14279 normal 0.0000020241
1428 normal 0.0000161928
14289 normal 0.0000060723
1429 normal 0.0000263132
14292 normal 0.0000020241
143 normal 0.0000445301
1430 normal 0.0000283373
14300 normal 0.0000020241
14307 normal 0.0000020241
1431 normal 0.0000202410
14312 normal 0.0000040482
14313 normal 0.0000020241
14314 normal 0.0000020241
14317 normal 0.0000040482
14319 normal 0.0000101205
1432 normal 0.0000404819
14320 normal 0.0000040482
14324 normal 0.0000020241
1433 normal 0.0000445301
14331 normal 0.0000020241
14332 normal 0.0000040482
14335 normal 0.0000020241
14338 normal 0.0000020241
1434 normal 0.0000303614
14347 normal 0.0000080964
1435 normal 0.0000161928
14358 normal 0.0000020241
1436 normal 0.0000283373
14361 normal 0.0000020241
14362 normal 0.0000020241
1437 normal 0.0000202410
14378 normal 0.0000020241
14379 normal 0.0000040482
1438 normal 0.0000161928
1439 normal 0.0000263132
14396 normal 0.0000040482
144 normal 0.0000202410
144 satan 0.0000020138
1440 normal 0.0000101205
14407 normal 0.0000020241
1441 normal 0.0000060723
14411 normal 0.0000020241
1442 normal 0.0000141687
14420 normal 0.0000040482
14422 normal 0.0000040482
1443 normal 0.0000080964
14432 normal 0.0000020241
1444 normal 0.0000182169
14441 normal 0.0000020241
1445 normal 0.0000121446
14454 normal 0.0000020241
1446 normal 0.0000222651
14466 normal 0.0000020241
14468 normal 0.0000060723
14469 normal 0.0000020241
1447 normal 0.0000040482
14471 normal 0.0000020241
14474 normal 0.0000020241
1448 normal 0.0000202410
14482 normal 0.0000020241
14483 normal 0.0000121446
1449 normal 0.0000101205
144911 normal 0.0000020241
14496 normal 0.0000364337
14497 normal 0.0000101205
14499 normal 0.0000020241
145 normal 0.0019937345
1450 normal 0.0000080964
14502 normal 0.0000020241
14506 normal 0.0000161928
1451 normal 0.0001275180
14510 normal 0.0000040482
14512 normal 0.0000020241
14515 normal 0.0000344096
14517 normal 0.0000020241
1452 normal 0.0000242892
14525 normal 0.0000020241
1453 normal 0.0000263132
14534 normal 0.0000020241
1454 normal 0.0000141687
14547 normal 0.0000040482
14549 normal 0.0000020241
1455 normal 0.0000040482
14554 normal 0.0000020241
14559 normal 0.0000020241
1456 normal 0.0000202410
14568 normal 0.0000020241
1457 normal 0.0000060723
14570 normal 0.0000040482
14571 normal 0.0000020241
1458 normal 0.0000161928
1459 normal 0.0000263132
14592 normal 0.0000020241
14593 normal 0.0000040482
14597 normal 0.0000040482
14598 normal 0.0000020241
146 normal 0.0046331555
1460 back 0.0000122560
1460 normal 0.0000242892
14600 normal 0.0000080964
14602 normal 0.0000242892
14605 normal 0.0000020241
14606 normal 0.0000020241
1461 normal 0.0001113253
14611 normal 0.0000020241
14616 normal 0.0000060723
1462 normal 0.0000323855
14624 normal 0.0000020241
14629 normal 0.0000020241
1463 normal 0.0000141687
14635 normal 0.0000040482
14637 normal 0.0000040482
14638 normal 0.0000161928
1464 normal 0.0000202410
14642 normal 0.0000020241
14645 normal 0.0000020241
14648 normal 0.0000060723
1465 normal 0.0000020241
14651 normal 0.0000040482
14653 normal 0.0000020241
14655 normal 0.0000020241
1466 normal 0.0000121446
14662 normal 0.0000020241
1467 normal 0.0000101205
14675 normal 0.0000020241
1468 normal 0.0000222651
14686 normal 0.0000080964
1469 normal 0.0000182169
14690 normal 0.0000020241
14693 normal 0.0000020241
14696 normal 0.0000080964
147 normal 0.0050622638
1470 normal 0.0000121446
14703 normal 0.0000020241
1471 normal 0.0000870361
14715 normal 0.0000020241
14719 normal 0.0000020241
1472 normal 0.0000323855
14721 normal 0.0000020241
14729 normal 0.0000020241
1473 normal 0.0000283373
14731 normal 0.0000020241
14732 normal 0.0000020241
14736 normal 0.0000020241
1474 normal 0.0000202410
14744 normal 0.0000060723
14747 normal 0.0000040482
1475 normal 0.0000161928
14750 normal 0.0000020241
14753 normal 0.0000020241
1476 normal 0.0000182169
1476145 normal 0.0000020241
14762 normal 0.0000020241
14764 normal 0.0000020241
14765 normal 0.0000020241
14766 normal 0.0000020241
1477 normal 0.0000141687
14775 normal 0.0000020241
14776 normal 0.0000040482
14779 normal 0.0000040482
1478 normal 0.0000263132
14781 normal 0.0000020241
14786 normal 0.0000020241
14789 normal 0.0000040482
1479 normal 0.0000101205
14795 normal 0.0000020241
14799 normal 0.0000020241
148 normal 0.0000161928
1480 normal 0.0000080964
1481 normal 0.0001153735
14812 normal 0.0000060723
14818 normal 0.0000020241
1482 normal 0.0000121446
14824 normal 0.0000020241
1483 normal 0.0000971566
14836 normal 0.0000020241
1484 normal 0.0001437108
14842 normal 0.0000020241
1485 normal 0.0000121446
1486 normal 0.0000182169
14860 normal 0.0000020241
14867 normal 0.0000020241
1487 normal 0.0000404819
14874 normal 0.0000020241
14875 normal 0.0000020241
1488 normal 0.0000182169
14880 normal 0.0000020241
1489 normal 0.0000182169
1489039 normal 0.0000020241
14892 normal 0.0000020241
14896 normal 0.0000020241
149 normal 0.0000060723
1490 normal 0.0000182169
14900 normal 0.0000020241
14901 normal 0.0000020241
14903 normal 0.0000020241
1491 normal 0.0000323855
1492 normal 0.0000384578
14925 normal 0.0000020241
14927 normal 0.0000060723
1493 normal 0.0000161928
14931 normal 0.0000020241
14932 normal 0.0000020241
1494 normal 0.0000182169
14946 normal 0.0000020241
14947 normal 0.0000040482
14949 normal 0.0000040482
1495 normal 0.0000080964
14952 normal 0.0000060723
14954 normal 0.0000020241
14959 normal 0.0000020241
1496 normal 0.0000506024
14962 normal 0.0000040482
14967 normal 0.0000020241
1497 normal 0.0000101205
14970 normal 0.0000020241
14971 normal 0.0000020241
14972 normal 0.0000060723
14973 normal 0.0000020241
14975 normal 0.0000020241
1498 normal 0.0000141687
14981 normal 0.0000020241
14988 normal 0.0000020241
1499 normal 0.0000101205
14990 normal 0.0000020241
14993 normal 0.0000121446
14995 normal 0.0000020241
14997 normal 0.0000101205
15 ipsweep 0.0000040096
15 normal 0.0000060723
150 normal 0.0000101205
15008 normal 0.0000020241
1501 normal 0.0000020241
15013 normal 0.0000080964
150164 normal 0.0000020241
15018 normal 0.0000040482
1502 normal 0.0000141687
15020 normal 0.0000020241
15021 normal 0.0000040482
15025 normal 0.0000020241
15027 normal 0.0000020241
1503 normal 0.0000101205
15038 normal 0.0000020241
15039 normal 0.0000020241
1504 normal 0.0000040482
15042 normal 0.0000020241
15047 normal 0.0000020241
1505 normal 0.0000222651
15050 normal 0.0000020241
1506 normal 0.0000060723
150638 normal 0.0000040482
15065 normal 0.0000020241
15068 normal 0.0000020241
1507 normal 0.0000020241
15077 normal 0.0000020241
1508 normal 0.0000060723
15080 normal 0.0000161928
15081 normal 0.0000020241
15084 normal 0.0000040482
15085 normal 0.0000040482
15087 normal 0.0000020241
1509 normal 0.0000627470
15095 normal 0.0000020241
15096 normal 0.0000020241
151 normal 0.0000040482
151 satan 0.0000020138
1510 normal 0.0000080964
15104 normal 0.0000020241
15105 normal 0.0000020241
15108 normal 0.0000020241
1511 normal 0.0001133494
15118 normal 0.0000020241
1512 normal 0.0000748915
15120 normal 0.0000020241
15121 normal 0.0000040482
15124 normal 0.0000040482
15125 normal 0.0000020241
15128 normal 0.0000060723
1513 normal 0.0000020241
15133 normal 0.0000020241
1514 normal 0.0000202410
15142 normal 0.0000040482
1514273 normal 0.0000020241
15148 normal 0.0000020241
1515 normal 0.0000141687
15150 normal 0.0000121446
15152 normal 0.0000020241
15153 normal 0.0000040482
15154 normal 0.0000040482
1516 normal 0.0000303614
15160 normal 0.0000020241
15164 normal 0.0000020241
15168 normal 0.0000020241
1517 normal 0.0000101205
15170 normal 0.0000060723
15171 normal 0.0000121446
15174 normal 0.0000080964
15178 normal 0.0000020241
1518 normal 0.0000060723
15183 normal 0.0000020241
15184 normal 0.0000020241
15187 normal 0.0000141687
1519 normal 0.0000141687
15196 normal 0.0000020241
15199 normal 0.0000040482
152 normal 0.0000020241
1520 normal 0.0000080964
15202 normal 0.0000020241
15203 normal 0.0000040482
15204 normal 0.0000020241
15206 normal 0.0000040482
15208 normal 0.0000020241
1521 normal 0.0000080964
15211 normal 0.0000020241
1522 normal 0.0000141687
15220 normal 0.0000040482
15222 normal 0.0000020241
15226 normal 0.0000020241
1523 normal 0.0000080964
15233 normal 0.0000040482
15235 normal 0.0000020241
15237 normal 0.0000040482
1524 normal 0.0000121446
15245 normal 0.0000040482
1525 normal 0.0000161928
15252 normal 0.0000060723
15255 normal 0.0000020241
15256 normal 0.0000020241
1526 normal 0.0000161928
15260 normal 0.0000020241
1527 normal 0.0000141687
15271 normal 0.0000020241
15272 normal 0.0000020241
15273 normal 0.0000040482
15276 normal 0.0000020241
15277 normal 0.0000020241
15278 normal 0.0000020241
15279 normal 0.0000161928
1528 normal 0.0000769156
1529 normal 0.0000910843
15295 normal 0.0000020241
15298 normal 0.0000141687
153 normal 0.0000040482
1530 normal 0.0000040482
15300 normal 0.0000020241
15302 normal 0.0000040482
15308 normal 0.0000020241
1531 normal 0.0000202410
15314 normal 0.0000020241
15316 normal 0.0000020241
1532 normal 0.0000242892
15322 normal 0.0000020241
1533 normal 0.0000161928
15336 normal 0.0000040482
1534 normal 0.0000242892
15340 normal 0.0000080964
15342 normal 0.0000060723
15347 normal 0.0000020241
15348 normal 0.0000020241
1535 normal 0.0000080964
15351 normal 0.0000020241
15353 normal 0.0000080964
15355 normal 0.0000020241
15357 normal 0.0000020241
1536 normal 0.0000121446
1537 normal 0.0000121446
15378 normal 0.0000040482
1538 normal 0.0000323855
15383 normal 0.0000020241
15384 normal 0.0000020241
15385 normal 0.0000020241
15386 normal 0.0000020241
15389 normal 0.0000020241
1539 normal 0.0000040482
154 normal 0.0000080964
1540 normal 0.0000182169
1540 spy 0.0000000000
15400 normal 0.0000040482
15405 normal 0.0000080964
1541 normal 0.0000506024
15416 normal 0.0000161928
1542 normal 0.0000263132
15420 normal 0.0000020241
15428 normal 0.0000020241
15429 normal 0.0000020241
1543 normal 0.0000182169
1544 normal 0.0000141687
15441 normal 0.0000040482
15447 normal 0.0000020241
1545 normal 0.0000080964
15452 normal 0.0000080964
15455 normal 0.0000020241
15459 normal 0.0000040482
1546 normal 0.0000121446
15463 normal 0.0000020241
15465 normal 0.0000020241
1547 normal 0.0000242892
15470 normal 0.0000080964
15475 normal 0.0000040482
1548 normal 0.0000182169
15481 normal 0.0000020241
15484 normal 0.0000060723
15487 normal 0.0000020241
1549 normal 0.0000040482
15491 normal 0.0000020241
15495 normal 0.0000101205
155 normal 0.0000161928
1550 normal 0.0000283373
1551 normal 0.0000283373
15511 normal 0.0000080964
15514 normal 0.0000020241
1552 normal 0.0000101205
15525 normal 0.0000040482
155266 normal 0.0000040482
1553 normal 0.0000242892
15531 normal 0.0000020241
15535 normal 0.0000020241
1554 normal 0.0000040482
15542 normal 0.0000040482
15546 normal 0.0000020241
15548 normal 0.0000020241
1555 normal 0.0000101205
1556 normal 0.0000404819
15560 normal 0.0000040482
15563 normal 0.0000020241
1557 normal 0.0000060723
15574 normal 0.0000080964
1558 normal 0.0000202410
15580 normal 0.0000020241
1559 normal 0.0000101205
156 normal 0.0000060723
1560 normal 0.0000242892
15605 normal 0.0000020241
15609 normal 0.0000020241
15618 normal 0.0000101205
15619 normal 0.0000060723
1562 normal 0.0000101205
15620 normal 0.0000020241
15626 normal 0.0000040482
1563 normal 0.0000141687
15634 normal 0.0000020241
15639 normal 0.0000040482
1564 normal 0.0000728675
15640 normal 0.0000020241
15642 normal 0.0000080964
15647 normal 0.0000020241
1565 normal 0.0001012048
1566 normal 0.0000080964
15661 normal 0.0000040482
15663 normal 0.0000020241
